CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
81.8333333333333,9,out-9-V,tile-9,-0.01645096,0.001440953,0.116578402359737,-0.00757370460203471,3,3,0,-0.01645096,0.001440953
81.8666666666667,9,out-9-V,tile-9,-0.01628388,0.0001769918,0.116032821693069,-0.00754673885536799,3,3,0,-0.01628388,0.0001769918
81.9,9,out-9-V,tile-9,-0.000161167,1.16132e-05,0.115758737576403,-0.00754359543870133,3,3,0,-0.000161167,1.16132e-05
81.9333333333333,9,out-9-V,tile-9,0.007457489,-0.0007919869,0.115880342943069,-0.00755660166703464,3,3,0,0.007457489,-0.0007919869
81.9666666666667,9,out-9-V,tile-9,0.003959685,-0.0003434337,0.116070629176403,-0.00757552534370135,3,3,0,0.003959685,-0.0003434337
82,9,out-9-V,tile-9,0.009617617,-0.000990345,0.11629691754307,-0.00759775498870133,3,3,0,0.009617617,-0.000990345
82.0333333333333,9,out-9-V,tile-9,-0.0001154141,7.91482e-06,0.116455287591403,-0.00761412882503465,3,3,0,-0.0001154141,7.91482e-06
82.0666666666667,9,out-9-V,tile-9,0.001659428,-0.0002280927,0.116481021156403,-0.00761779845636799,3,3,0,0.001659428,-0.0002280927
82.1,9,out-9-V,tile-9,0.003870113,-0.0003549759,0.116573180173069,-0.00762751626636797,3,3,0,0.003870113,-0.0003549759
82.1333333333333,9,out-9-V,tile-9,0.01014068,-0.00101188,0.116806693389736,-0.00765029719803462,3,3,0,0.01014068,-0.00101188
82.1666666666667,9,out-9-V,tile-9,0,0,0.11697570472307,-0.00766716186470132,3,3,0,0,0
82.2,9,out-9-V,tile-9,-0.1720543,0.008448288,0.114108133056406,-0.00752635706470145,3,3,0,-0.1720543,0.008448288
82.2333333333333,9,out-9-V,tile-9,0.02010621,0.0001382393,0.111575664889741,-0.00738324827636825,3,3,0,0.02010621,0.0001382393
82.2666666666667,9,out-9-V,tile-9,0.03228907,-0.002672823,0.112448919556409,-0.00742549133803498,3,3,0,0.03228907,-0.002672823
82.3,9,out-9-V,tile-9,-0.2005364,0.004120106,0.109644797389745,-0.00740136995470167,3,3,0,-0.2005364,0.004120106
82.3333333333333,9,out-9-V,tile-9,-0.001079679,-0.0002362142,0.106284529406415,-0.00733663842470173,3,3,0,-0.001079679,-0.0002362142
82.3666666666667,9,out-9-V,tile-9,0.02704618,-0.000505482,0.106717304423082,-0.00734900002803509,3,3,0,0.02704618,-0.000505482
82.4,9,out-9-V,tile-9,0.04977781,-0.001823235,0.107997704256415,-0.00738781197803505,3,3,0,0.04977781,-0.001823235
82.4333333333333,9,out-9-V,tile-9,0.01984809,0.004580202,0.10915813592308,-0.00734186252803512,3,3,0,0.01984809,0.004580202
82.4666666666667,9,out-9-V,tile-9,0.01998313,-0.001128311,0.109821989589748,-0.00728433101136833,3,3,0,0.01998313,-0.001128311
82.5,9,out-9-V,tile-9,0.01930668,-0.0009928802,0.110476819756414,-0.00731968419803496,3,3,0,0.01930668,-0.0009928802
82.5333333333333,9,out-9-V,tile-9,0.0219523,-0.00119743,0.11116446942308,-0.00735618936803493,3,3,0,0.0219523,-0.00119743
82.5666666666667,9,out-9-V,tile-9,0.006460046,-0.0005329321,0.111638008523081,-0.00738502873636832,3,3,0,0.006460046,-0.0005329321
82.6,9,out-9-V,tile-9,0.01712852,-0.001398993,0.112031151289747,-0.00741722748803495,3,3,0,0.01712852,-0.001398993
82.6333333333333,9,out-9-V,tile-9,0.01218999,-0.001121435,0.11251979312308,-0.00745923462136824,3,3,0,0.01218999,-0.001121435
82.6666666666667,9,out-9-V,tile-9,0.02239362,-0.002066519,0.113096186623081,-0.00751236718803502,3,3,0,0.02239362,-0.002066519
82.7,9,out-9-V,tile-9,0,0,0.113469413623081,-0.00754680917136832,3,3,0,0,0
82.7333333333333,9,out-9-V,tile-9,-0.0715128,0.006696805,0.112277533623082,-0.00743519575470176,3,3,0,-0.0715128,0.006696805
82.7666666666667,9,out-9-V,tile-9,0.02367744,-0.002910761,0.111480277623081,-0.00737209502136832,3,3,0,0.02367744,-0.002910761
82.8,9,out-9-V,tile-9,0.0476321,-0.004475328,0.112668769956413,-0.00749519650470154,3,3,0,0.0476321,-0.004475328
82.8333333333333,9,out-9-V,tile-9,0,0,0.113462638289745,-0.00756978530470147,3,3,0,0,0
82.8666666666667,9,out-9-V,tile-9,0,0,0.113462638289745,-0.00756978530470147,3,3,0,0,0
82.9,9,out-9-V,tile-9,0,0,0.113462638289745,-0.00756978530470147,3,3,0,0,0
82.9333333333333,9,out-9-V,tile-9,0,0,0.113462638289745,-0.00756978530470147,3,3,0,0,0
82.9666666666667,9,out-9-V,tile-9,-0.0004993236,3.40912e-05,0.113454316229745,-0.00756921711803481,3,3,0,-0.0004993236,3.40912e-05
83,9,out-9-V,tile-9,0.004909311,-0.0002288899,0.113527816019745,-0.0075724637630348,3,3,0,0.004909311,-0.0002288899
