CurrentTime,index,name,selectROI,Vx,Vy,row,col
3.1,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.1,8,out-8-V,tile-8,7.68949,0,2,3
3.1,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.13333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.13333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.13333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.13333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.13333333333333,5,out-5-V,tile-5,0.8549675,31.91462,2,2
3.13333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.13333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.13333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.13333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.16666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.16666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.16666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.16666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.16666666666667,5,out-5-V,tile-5,0.9169468,34.36829,2,2
3.16666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.16666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.16666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.16666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.2,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.2,2,out-2-V,tile-2,-7.689487,0,2,1
3.2,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.2,4,out-4-V,tile-4,0,-7.689483,1,2
3.2,5,out-5-V,tile-5,0.9225721,34.36974,2,2
3.2,6,out-6-V,tile-6,0,7.689483,3,2
3.2,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.2,8,out-8-V,tile-8,7.68949,0,2,3
3.2,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.23333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.23333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.23333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.23333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.23333333333333,5,out-5-V,tile-5,0.9225721,34.36974,2,2
3.23333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.23333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.23333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.23333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.26666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.26666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.26666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.26666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.26666666666667,5,out-5-V,tile-5,0.9874385,36.82614,2,2
3.26666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.26666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.26666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.26666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.3,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.3,2,out-2-V,tile-2,-7.689487,0,2,1
3.3,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.3,4,out-4-V,tile-4,0,-7.689483,1,2
3.3,5,out-5-V,tile-5,0.9958732,36.82817,2,2
3.3,6,out-6-V,tile-6,0,7.689483,3,2
3.3,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.3,8,out-8-V,tile-8,7.68949,0,2,3
3.3,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.33333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.33333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.33333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.33333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.33333333333333,5,out-5-V,tile-5,1.002326,36.82953,2,2
3.33333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.33333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.33333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.33333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.36666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.36666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.36666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.36666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.36666666666667,5,out-5-V,tile-5,1.08492,39.28553,2,2
3.36666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.36666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.36666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.36666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.4,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.4,2,out-2-V,tile-2,-7.689487,0,2,1
3.4,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.4,4,out-4-V,tile-4,0,-7.689483,1,2
3.4,5,out-5-V,tile-5,1.08492,39.28553,2,2
3.4,6,out-6-V,tile-6,0,7.689483,3,2
3.4,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.4,8,out-8-V,tile-8,7.68949,0,2,3
3.4,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.43333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.43333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.43333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.43333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.43333333333333,5,out-5-V,tile-5,1.08492,39.28553,2,2
3.43333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.43333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.43333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.43333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.46666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.46666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.46666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.46666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.46666666666667,5,out-5-V,tile-5,1.167804,41.73861,2,2
3.46666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.46666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.46666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.46666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.5,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.5,2,out-2-V,tile-2,-7.689487,0,2,1
3.5,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.5,4,out-4-V,tile-4,0,-7.689483,1,2
3.5,5,out-5-V,tile-5,1.167096,41.73861,2,2
3.5,6,out-6-V,tile-6,0,7.689483,3,2
3.5,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.5,8,out-8-V,tile-8,7.68949,0,2,3
3.5,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.53333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.53333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.53333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.53333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.53333333333333,5,out-5-V,tile-5,1.167096,41.73861,2,2
3.53333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.53333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.53333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.53333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.56666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.56666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.56666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.56666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.56666666666667,5,out-5-V,tile-5,1.248008,44.1979,2,2
3.56666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.56666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.56666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.56666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.6,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.6,2,out-2-V,tile-2,-7.689487,0,2,1
3.6,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.6,4,out-4-V,tile-4,0,-7.689483,1,2
3.6,5,out-5-V,tile-5,0.9641377,35.35052,2,2
3.6,6,out-6-V,tile-6,0,7.689483,3,2
3.6,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.6,8,out-8-V,tile-8,7.68949,0,2,3
3.6,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.63333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.63333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.63333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.63333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.63333333333333,5,out-5-V,tile-5,0.964054,35.35053,2,2
3.63333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.63333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.63333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.63333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.66666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.66666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.66666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.66666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.66666666666667,5,out-5-V,tile-5,1.044966,37.80983,2,2
3.66666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.66666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.66666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.66666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.7,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.7,2,out-2-V,tile-2,-7.689487,0,2,1
3.7,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.7,4,out-4-V,tile-4,0,-7.689483,1,2
3.7,5,out-5-V,tile-5,1.044966,37.80983,2,2
3.7,6,out-6-V,tile-6,0,7.689483,3,2
3.7,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.7,8,out-8-V,tile-8,7.68949,0,2,3
3.7,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.73333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.73333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.73333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.73333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.73333333333333,5,out-5-V,tile-5,1.044966,37.80983,2,2
3.73333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.73333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.73333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.73333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.76666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.76666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.76666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.76666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.76666666666667,5,out-5-V,tile-5,1.125879,40.26912,2,2
3.76666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.76666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.76666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.76666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.8,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.8,2,out-2-V,tile-2,-7.689487,0,2,1
3.8,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.8,4,out-4-V,tile-4,0,-7.689483,1,2
3.8,5,out-5-V,tile-5,1.125879,40.26912,2,2
3.8,6,out-6-V,tile-6,0,7.689483,3,2
3.8,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.8,8,out-8-V,tile-8,7.68949,0,2,3
3.8,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.83333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.83333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.83333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.83333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.83333333333333,5,out-5-V,tile-5,1.125879,40.26912,2,2
3.83333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.83333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.83333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.83333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.86666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.86666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.86666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.86666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.86666666666667,5,out-5-V,tile-5,1.206791,42.72841,2,2
3.86666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.86666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.86666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.86666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.9,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.9,2,out-2-V,tile-2,-7.689487,0,2,1
3.9,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.9,4,out-4-V,tile-4,0,-7.689483,1,2
3.9,5,out-5-V,tile-5,1.213762,42.73082,2,2
3.9,6,out-6-V,tile-6,0,7.689483,3,2
3.9,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.9,8,out-8-V,tile-8,7.68949,0,2,3
3.9,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.93333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.93333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.93333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.93333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.93333333333333,5,out-5-V,tile-5,1.211412,42.73344,2,2
3.93333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.93333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.93333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.93333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.96666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.96666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.96666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.96666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.96666666666667,5,out-5-V,tile-5,1.289572,45.18439,2,2
3.96666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.96666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.96666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.96666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4,2,out-2-V,tile-2,-7.689487,0,2,1
4,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4,4,out-4-V,tile-4,0,-7.689483,1,2
4,5,out-5-V,tile-5,1.290709,45.17833,2,2
4,6,out-6-V,tile-6,0,7.689483,3,2
4,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4,8,out-8-V,tile-8,7.68949,0,2,3
4,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.03333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.03333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.03333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.03333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.03333333333333,5,out-5-V,tile-5,1.289593,45.18434,2,2
4.03333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.03333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.03333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.03333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.06666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.06666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.06666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.06666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.06666666666667,5,out-5-V,tile-5,1.371732,47.63736,2,2
4.06666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.06666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.06666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.06666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.1,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.1,2,out-2-V,tile-2,-7.689487,0,2,1
4.1,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.1,4,out-4-V,tile-4,0,-7.689483,1,2
4.1,5,out-5-V,tile-5,1.371732,47.63736,2,2
4.1,6,out-6-V,tile-6,0,7.689483,3,2
4.1,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.1,8,out-8-V,tile-8,7.68949,0,2,3
4.1,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.13333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.13333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.13333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.13333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.13333333333333,5,out-5-V,tile-5,1.372443,47.63736,2,2
4.13333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.13333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.13333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.13333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.16666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.16666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.16666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.16666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.16666666666667,5,out-5-V,tile-5,1.452589,50.0967,2,2
4.16666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.16666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.16666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.16666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.2,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.2,2,out-2-V,tile-2,-7.689487,0,2,1
4.2,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.2,4,out-4-V,tile-4,0,-7.689483,1,2
4.2,5,out-5-V,tile-5,1.168172,41.24943,2,2
4.2,6,out-6-V,tile-6,0,7.689483,3,2
4.2,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.2,8,out-8-V,tile-8,7.68949,0,2,3
4.2,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.23333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.23333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.23333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.23333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.23333333333333,5,out-5-V,tile-5,1.168172,41.24943,2,2
4.23333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.23333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.23333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.23333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.26666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.26666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.26666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.26666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.26666666666667,5,out-5-V,tile-5,1.249084,43.70872,2,2
4.26666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.26666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.26666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.26666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.3,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.3,2,out-2-V,tile-2,-7.689487,0,2,1
4.3,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.3,4,out-4-V,tile-4,0,-7.689483,1,2
4.3,5,out-5-V,tile-5,1.2591,43.71064,2,2
4.3,6,out-6-V,tile-6,0,7.689483,3,2
4.3,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.3,8,out-8-V,tile-8,7.68949,0,2,3
4.3,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.33333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.33333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.33333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.33333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.33333333333333,5,out-5-V,tile-5,1.261542,43.71215,2,2
4.33333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.33333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.33333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.33333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.36666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.36666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.36666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.36666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.36666666666667,5,out-5-V,tile-5,1.323521,46.16582,2,2
4.36666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.36666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.36666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.36666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.4,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.4,2,out-2-V,tile-2,-7.689487,0,2,1
4.4,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.4,4,out-4-V,tile-4,0,-7.689483,1,2
4.4,5,out-5-V,tile-5,1.329147,46.16727,2,2
4.4,6,out-6-V,tile-6,0,7.689483,3,2
4.4,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.4,8,out-8-V,tile-8,7.68949,0,2,3
4.4,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.43333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.43333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.43333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.43333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.43333333333333,5,out-5-V,tile-5,1.329147,46.16727,2,2
4.43333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.43333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.43333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.43333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.46666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.46666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.46666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.46666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.46666666666667,5,out-5-V,tile-5,1.394013,48.62367,2,2
4.46666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.46666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.46666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.46666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.5,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.5,2,out-2-V,tile-2,-7.689487,0,2,1
4.5,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.5,4,out-4-V,tile-4,0,-7.689483,1,2
4.5,5,out-5-V,tile-5,1.402448,48.6257,2,2
4.5,6,out-6-V,tile-6,0,7.689483,3,2
4.5,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.5,8,out-8-V,tile-8,7.68949,0,2,3
4.5,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.53333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.53333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.53333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.53333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.53333333333333,5,out-5-V,tile-5,1.4089,48.62707,2,2
4.53333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.53333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.53333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.53333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.56666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.56666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.56666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.56666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.56666666666667,5,out-5-V,tile-5,1.491494,51.08307,2,2
4.56666666666667,6,out-6-V,tile-6,0,7.689483,3,2
4.56666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.56666666666667,8,out-8-V,tile-8,7.68949,0,2,3
4.56666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.6,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.6,2,out-2-V,tile-2,-7.689487,0,2,1
4.6,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.6,4,out-4-V,tile-4,0,-7.689483,1,2
4.6,5,out-5-V,tile-5,1.491494,51.08307,2,2
4.6,6,out-6-V,tile-6,0,7.689483,3,2
4.6,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.6,8,out-8-V,tile-8,7.68949,0,2,3
4.6,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.63333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.63333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
4.63333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.63333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
4.63333333333333,5,out-5-V,tile-5,1.491494,51.08307,2,2
4.63333333333333,6,out-6-V,tile-6,0,7.689483,3,2
4.63333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
4.63333333333333,8,out-8-V,tile-8,7.68949,0,2,3
4.63333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
4.66666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
4.66666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
4.66666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
4.66666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
4.66666666666667,5,out-5-V,tile-5,1.574379,53.53614,2,2
4.66666666666667,6,out-6-V,tile-6,0,7.689483,3,2
